Life expectancy ,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Diphtheria , HIV/AIDS,GDP,Population,Schooling
81.5,7.2,778.2477467,,6,57.3,0,98,98,0.1,5276.25591,9378126,15.8
81.4,7.3,682.1070608,,3,56.9,0,98,98,0.1,4627.592,9298515,15.8
81.1,6.9,8105.590882,,25,56.5,0,98,98,0.1,55746.84238,9219637,15.7
89,6.9,7593.391622,,1,56.1,0,98,98,0.1,53324.37937,914892,15.8
88,6.5,6369.516139,,19,55.7,0,98,98,0.1,46256.4716,9855,15.9
85,6.5,599.0392403,,13,55.3,0,98,98,0.1,4385.35315,929572,16
83,6.6,5793.363644,,5,54.9,0,99,99,0.1,42442.2245,8993531,16
82,6.9,5067.411418,,3,54.4,0,99,99,0.1,36961.42537,8958229,15.9
79.9,6.9,3998.09987,,9,53.9,0,99,99,0.1,29571.7446,8924958,15.9
79.8,6.6,3554.546434,,5,53.4,0,99,99,0.1,26969.24457,889596,15.9
79.6,6.2,3689.7273,,59,52.8,0,99,99,0.1,29283.55,887219,15.9
83.4,,0,,35,57.4,0,97,97,0.1,8989.8424,8282396,16
83.2,9.61,19479.91161,,23,57,0,96,96,0.1,85814.58857,8188649,15.9
83,9.73,19099.04506,,175,56.6,0,96,96,0.1,84658.88768,889346,15.8
82.7,9.86,18379.32974,,61,56.2,0,96,96,0.1,83164.38795,7996861,15.7
82.6,9.99,18822.86732,,621,55.8,0,96,96,0.1,87998.44468,7912398,15.6
82.3,10.01,2198.590865,,77,55.4,0,96,95,0.1,74276.71842,782499,15.4
82.1,10.15,14714.82588,,958,55,0,96,95,0.1,69672.471,7743831,15.3
82,10.29,2084.255535,,2022,54.6,0,96,95,0.1,72119.5687,7647675,15.3
81.7,10.44,11892.33429,,1015,54.1,0,94,94,0.1,63223.46778,7551117,15.3
81.5,10.24,10598.08187,,0,53.7,0,94,94,0.1,57348.92788,7483934,15.2
81.1,10.15,10055.34981,,60,53.2,0,94,94,0.1,54797.54663,7437115,15.2
81,10.55,9495.540576,,39,52.8,0,95,93,0.1,53255.97631,7389625,15.1
85,10.82,842.2768087,,574,52.3,0,95,93,0.1,4796.56497,73391,15
84,10.85,6853.628494,,0,51.8,0,95,93,0.1,41336.72192,7284753,15.2
82,11.12,6478.346135,,700,51.3,0,95,93,0.1,38538.64447,7229854,15.2
79.7,11.26,5834.582046,,0,5.8,0,95,93,0.1,37813.23426,718425,15.1
64.5,,0,41,45,57.1,8,5,41,0.1,,18734987,9
64.4,0.01,0,47,594,56.2,8,52,43,0.1,,19239,9
63.6,0.01,0,71,740,55.2,9,5,41,0.1,,1989141,13
62.8,0.01,0,43,13,54.2,9,47,45,0.1,,24271,12.5
71.7,0.76,0,66,13,53.2,8,6,72,0.1,,2863993,12
73.7,0.78,0,84,26,52.3,9,83,8,0.1,,2118834,11.7
73.8,0.81,0,84,22,51.3,9,83,8,0.1,,2824893,11.8
73.8,0.8,0,83,19,5.4,9,83,79,0.1,,2325443,11.6
73.8,0.83,17.98136184,83,403,49.4,9,83,8,0.1,258.3529,1963286,11.5
73.7,0.97,122.6523334,83,517,48.5,10,83,8,0.1,1762.24617,18914977,11.4
73.5,0.92,116.2585943,83,375,47.6,10,83,8,0.1,1577.457182,18294611,11
73.2,0.93,10.21129783,82,189,46.8,10,84,81,0.1,148.852738,1786638,10.6
73,1.29,94.75639211,81,801,46,11,85,83,0.1,1253.39143,17415266,10.3
72.8,1.25,91.70356833,8,538,45.3,11,86,84,0.1,1263.13455,178791,10.2
72.7,1.29,93.50075111,8,290,44.6,11,83,82,0.1,1258.421953,16766899,10.1
72.6,1.41,81.7274712,79,146,43.9,12,86,84,0.1,1177.629268,1641848,10
69.7,,0,96,3,4.7,11,96,96,0.2,918.6771543,8548651,11.3
69.6,0.01,7.829008596,97,0,39.9,11,94,97,0.2,114.45919,8362745,11.3
69.3,0.01,1.0419164,96,1,39,11,97,96,0.2,14.214412,817789,11.2
68.8,0.01,71.50892145,94,16,38.2,12,96,94,0.2,954.725253,799562,11.1
68.1,0.32,51.9919227,96,1,37.4,12,97,96,0.2,834.5412953,7815949,11.1
67.3,0.32,43.34099958,93,0,36.6,12,95,93,0.2,738.3475227,764163,11.1
66.7,0.3,35.71613793,93,0,35.9,12,93,93,0.2,666.3458569,7472819,11.1
66.4,0.32,4.153362912,86,0,35.3,12,87,86,0.3,76.914128,739728,10.8
66.1,0.35,2.272404904,84,2,34.7,12,85,86,0.3,52.35956,7152385,10.9
65.9,0.38,2.626234903,88,3,34.1,12,76,83,0.3,44.2872665,7557,10.7
65.5,0.37,19.83672308,81,0,33.5,12,79,84,0.3,337.359236,6854176,10.6
65.9,0.38,2.093721752,81,4,33,13,82,86,0.3,39.281834,6712841,10.5
65.2,0.36,13.25723997,58,2144,32.5,14,82,85,0.3,236.314438,6576877,10.1
64.3,0.6,10.68147485,39,927,32.1,15,84,85,0.3,189.3878519,6447688,9.8
64,0.86,1.142003812,,38,31.6,16,84,85,0.3,17.8159721,6327125,9.7
63.7,0.37,8.943006492,,192,31.3,17,86,83,0.3,138.436633,621625,9.6
74.9,,0,99,154,33.6,9,99,99,0.1,5814.863134,686576,13.6
74.6,6.41,789.0772949,99,0,32.4,10,99,99,0.1,5941.8471,68416772,13.6
74.5,6.5,788.6873403,99,2641,31.3,10,99,99,0.1,6171.262444,6814365,13.6
74.3,6.56,801.0504655,98,5197,3.1,11,99,99,0.1,5859.915622,67843979,13.7
74.1,6.07,748.4451054,98,3156,29,11,99,99,0.2,5491.159981,675313,13.3
73.9,5.95,71.6850913,98,2583,27.9,12,99,99,0.2,575.32176,672888,13.1
73.7,5.88,547.2101411,98,6071,26.8,12,99,99,0.3,4212.5492,66881867,13
73.5,5.92,609.9511632,98,7790,25.7,13,99,99,0.3,4378.68746,6654576,12.9
73.3,6.2,520.7639087,96,3893,24.6,14,98,98,0.4,3972.26475,66195615,12.3
73,6.18,433.9210918,96,3588,23.6,15,98,98,0.5,3368.952576,65824164,12.4
72.5,6.26,321.1953005,96,3526,22.6,15,98,98,0.5,2893.651356,6542547,12
71.6,6.17,301.3597791,96,4165,21.7,16,98,98,0.5,2659.83918,652231,11.9
71.7,6.14,282.8364612,96,4519,2.9,18,98,98,0.6,2358.93629,64554952,11.8
71.4,5.93,27.63810304,95,10315,2.2,19,97,96,0.7,296.54617,6473164,11.5
71.2,5.92,176.0625201,95,7319,19.4,20,97,96,0.8,1893.145377,63543322,11.2
71.1,5.88,0.27564826,95,4074,18.7,21,97,97,0.8,27.564826,6295821,10.9
75.7,,0,92,1,6.3,0,92,91,0.1,,,12.9
75.5,1.13,0,97,116,59.7,0,96,95,0.1,,,12.9
75.3,1.03,0,97,4,59.1,0,98,98,0.1,,,12.9
75.1,1.23,0,98,7,58.5,0,97,95,0.1,,,12.9
74.9,1.16,0,96,701,57.9,0,97,96,0.1,,,12.9
74.7,1.47,0,9,217,57.4,0,95,95,0.1,,,13
74.4,1.77,0,95,5,56.9,0,96,96,0.1,,,13
74.2,1.72,0,97,27,56.4,0,96,95,0.1,,,12.2
73.5,1.75,0,96,1,55.9,0,96,95,0.1,,,12.2
73.7,1.74,0,89,3,55.4,0,92,93,0.1,,,12.1
73.6,1.75,0,53,5,54.9,0,98,97,0.1,,,11.9
73.5,2.07,0,,9,54.5,0,95,94,0.1,,,11.9
73.2,2.4,0,,18,54.1,0,96,96,0.1,,,11.9
72.8,2.53,0,,19,53.6,0,97,96,0.1,,,11.9
73.1,3.27,0,,27,53.2,0,91,91,0.1,,,11.8
72.6,2.86,0,,36,52.7,0,96,95,0.1,,,11.7
68.3,,0,76,43,17.4,2,75,76,0.1,1161.76935,124977,12.5
68,0.01,28.14578503,77,47,17,2,76,77,0.1,1153.51578,1212814,12.5
67.7,0.01,3.379874844,82,4,16.6,2,82,82,0.1,117.765674,1184366,12.5
67.4,0.01,30.17998548,83,16,16.2,2,83,83,0.1,1117.77724,115676,12.5
67.2,0.5,2.726570602,67,763,15.8,3,66,67,0.1,114.56179,1131523,12.5
66.9,0.1,38.58376645,72,50,15.5,3,72,72,0.1,849.8626972,119591,12.4
66.6,0.09,36.199487,72,10,15.1,3,78,72,0.1,757.3114436,19221,12.1
66.2,0.06,36.69198927,79,0,14.7,3,79,79,0.1,643.71911,17811,11.7
65.8,0.05,11.75766897,,0,14.2,3,7,7,0.1,524.8959363,164973,11.3
64.9,0.04,28.12560496,,90,13.9,3,62,63,0.1,441.53226,148621,11
63.7,0.36,7.127144699,,203,13.5,3,55,55,0.1,478.331859,126484,10.6
62.3,0.38,8.415788935,,41,13.2,3,57,57,0.1,467.5438297,996698,10.2
61,0.44,46.3913277,,94,12.9,4,55,55,0.1,471.4565823,96852,9.8
62,0.48,5.649123424,,0,12.6,4,38,54,0.1,48.61552,923825,9.8
59.4,0.5,6.556583478,,0,12.3,4,,,0.1,56.4249869,892531,9.8
58.7,0.5,49.06967155,,0,11.9,4,,,0.1,422.28633,87167,0
59.9,,0,88,20,24.3,20,88,88,1,551.138346,741682,12
59.7,0.01,4.877350139,87,577,23.7,20,85,87,1,62.1318489,7228915,12
59.4,0.01,48.73047089,84,564,23.1,20,84,84,1.5,579.43485,742948,12
58.9,0.01,41.60027954,84,238,22.6,21,84,84,1.7,563.6894247,6859482,12
58.3,1.44,39.08258546,85,187,22,21,85,85,2.6,562.3393592,6679282,11.5
57.4,1.21,41.96145465,83,120,21.4,21,83,83,3.8,487.9238913,652952,11
56.7,1.24,77.09551224,78,425,2.9,22,78,78,4.3,499.6468713,633472,10.6
56.2,1.33,69.35924758,24,187,2.4,22,8,81,4.8,513.391914,6161796,10.1
55.9,1.37,0.675682939,,8,19.8,22,72,82,5.1,42.764743,5997385,10.6
55.7,1.37,6.226048785,,26,19.3,22,85,84,5,377.33629,5837792,10.2
55,1.14,36.62174288,,38,18.9,22,8,82,5,372.1721837,5683268,10.1
54.9,1.01,3.989928468,,61,18.4,22,71,71,5.1,349.9937253,5534598,10
54.7,1.02,2.995959823,,295,17.9,22,72,72,5.2,31.437144,539141,9.9
54.7,1,1.995182912,,363,17.5,22,58,59,5.3,28.832123,5251472,9.7
54.6,0.95,2.048574874,,1833,17.1,22,51,5,5.3,26.6394652,511177,9.4
54.6,1.1,2.02964427,,3578,16.6,22,63,64,5.1,26.3932935,497367,9.3
73.5,,0,78,0,75.2,0,8,78,0.1,493.775387,16364,14.3
73.3,0.01,565.9672173,8,0,74.8,0,82,8,0.1,4192.349758,15782,14.3
73.2,0.01,584.9449886,82,0,74.3,0,84,82,0.1,4266.557174,15328,14.3
73,0.01,63.80294988,77,0,73.8,0,79,77,0.1,451.542462,14951,14.4
72.9,0.96,7.033980828,82,0,73.3,0,84,82,0.1,445.18866,14577,14.4
72.8,1.24,471.8307668,82,0,72.7,0,84,82,0.1,3547.59975,14137,14.4
72.5,1.08,4.783805563,84,0,72.1,0,86,84,0.1,37.846563,1364,14.5
72.6,1.1,569.6255035,84,0,71.5,0,88,86,0.1,3392.64743,135,14.5
72.5,2.05,568.8692813,87,0,7.8,0,88,87,0.1,2932.315883,12357,14.5
72.4,1.79,503.5881956,89,0,7.1,0,89,88,0.1,2892.522663,11689,14.6
72.3,1.57,689.9440223,89,0,69.4,0,9,89,0.1,2594.74999,1141,14.6
72.2,1.8,423.2953509,9,0,68.6,0,91,9,0.1,2284.37858,146,14.6
72,1.79,45.85105771,85,0,67.8,0,91,9,0.1,229.714718,99789,13.7
71.9,1.51,310.8203382,88,0,67,0,85,84,0.1,1842.44421,99184,13.5
71.8,1.35,330.1007394,91,4,66.2,0,91,89,0.1,1837.977391,98611,13.2
71.6,1.24,40.49128897,93,0,65.5,0,91,91,0.1,263.27236,9882,13.7
71.2,,0,9,0,47.1,0,88,96,0.3,17321.83373,13692,12.7
71.1,6.94,1578.872339,92,0,46,0,94,92,0.3,19325.24283,1354493,12.7
71,6.71,167.2657906,92,0,45,0,94,92,0.3,1967.83283,1348248,12.7
78,6.7,1486.236406,92,0,44,0,91,92,0.4,19152.531,1341588,12.6
76,6.5,144.9850711,9,0,43,0,91,9,0.4,1953.9767,1334788,12.6
74,6.5,1389.772683,9,0,42,0,91,9,0.4,16683.94578,13281,12.5
71,6.37,128.0896289,9,0,41.1,0,9,9,0.2,1458.8796,1321618,12.5
69.9,6.41,1902.693048,9,0,4.2,0,91,9,0.3,21188.11857,1315372,12.4
69.7,6.37,136.8836683,89,0,39.3,0,9,88,0.7,1653.1844,13926,12.4
69.6,6.35,103.3710689,89,0,38.4,0,89,92,0.6,1495.96337,133144,12.3
69.5,6.12,1187.949491,95,0,37.6,0,95,95,0.5,12323.1275,1296934,12.3
69.4,5.82,11.85100131,94,0,36.8,0,94,94,1,129.51914,129535,12.2
69.3,5.53,78.72216127,76,0,36,1,91,91,0.5,884.518666,128452,12
69.2,5.12,72.03911741,5,0,35.2,1,96,96,2,749.626612,1277837,11.9
69.1,4.55,516.7112481,,0,34.4,1,91,91,1.2,6935.721451,127238,11.8
69.1,4.68,43.59522964,,0,33.6,1,9,9,0.9,643.947262,1267984,11.7
75.3,,0,98,16,61.2,3,98,98,0.1,3828.91589,11273661,14.6
75.1,1.39,604.8701316,98,15,6.2,3,98,98,0.1,4271.68172,1114398,14.7
74.9,1.29,594.6453102,98,16,59.3,3,98,98,0.1,4199.47253,1114558,14.7
74.9,1.3,585.8776761,97,48,58.3,3,97,97,0.1,4137.55421,1886668,14.6
74.8,1.29,623.2120325,98,11,57.4,3,98,98,0.1,4256.91279,1761467,14.5
74.8,1.28,64.85616718,98,1,56.5,3,98,98,0.1,414.15177,1639931,14.4
74.7,1.4,585.6307861,99,1,55.6,3,99,99,0.1,4129.977335,1521834,14.4
74.7,1.37,53.08451654,99,2,54.7,3,99,99,0.1,431.9326,147336,14.3
74.6,1.24,469.6282925,98,4,53.9,4,98,98,0.1,3778.184171,129887,14.3
74.4,1.46,420.1153538,99,3,53.1,4,99,99,0.1,3371.71231,1196136,14.2
74.2,1.37,379.5139945,97,15,52.2,4,98,98,0.1,3194.562243,112482,13.9
74,1.36,379.7659054,96,1,51.4,4,97,97,0.1,3112.83529,11761,13.6
73.7,1.34,321.7694175,92,22,5.6,4,95,95,0.1,2761.969249,9939678,13.5
73.5,1.17,262.8184944,93,98,49.7,5,96,96,0.1,2346.5937,9864326,13.3
73.2,1.19,257.2878697,94,231,48.9,5,98,98,0.1,2254.933126,978571,13.1
72.9,1.21,264.7842196,94,47,48.1,5,97,97,0.1,2213.91488,9699197,12.8
75.8,,0,97,342,66.1,18,97,97,0.1,1979.52569,78271472,14.5
75.5,1.45,181.9083783,96,565,65.3,19,96,96,0.1,12127.22522,773628,14.5
75.2,1.41,188.1440348,97,7405,64.5,20,98,98,0.1,12542.93565,75787333,14.4
74.8,1.54,20.75120211,97,349,63.7,22,97,97,0.1,1172.3843,74569867,14.3
74.5,1.53,1275.877569,96,111,62.8,23,97,97,0.1,11341.13395,7349455,13.8
74.2,1.49,32.78235828,96,7,61.9,25,97,97,0.1,1672.5693,72326914,13
73.9,1.4,106.9482898,94,4,61.1,27,96,96,0.1,936.499911,71339185,12.5
73.5,1.39,22.67271848,92,0,6.2,29,96,96,0.1,185.68975,74432,12.5
73.2,1.26,115.5801103,96,3,59.3,31,96,96,0.1,979.49246,69597281,12.3
72.8,1.29,103.523776,82,34,58.5,34,9,9,0.1,834.869161,6876345,11.9
72.4,1.29,832.9552058,85,6200,57.6,36,9,9,0.1,7384.354661,679346,11.9
72,1.35,1.132766775,77,8927,56.8,39,85,85,0.1,64.72953,677855,12
71.6,1.42,459.1113061,68,5844,55.9,43,69,68,0.1,4718.51291,668583,11.9
71.2,1.47,35.55729,72,7823,55.1,46,78,78,0.1,366.57,6514354,11.5
78,1.49,256.4341746,77,30509,54.3,50,88,88,0.1,3119.63716,64191474,11.1
74,1.54,421.2956602,71,16244,53.5,54,85,85,0.1,4316.553895,6324121,10.7
66.3,,0,99,0,48.6,7,99,99,0.1,6432.668768,5565284,10.8
66,2.9,691.1333535,97,0,47.7,8,98,98,0.1,7962.365824,5466241,10.8
65.4,2.93,63.7481117,98,0,46.7,8,98,98,0.1,734.42525,5366277,10.7
65.6,2.75,579.4128244,98,0,45.9,8,98,97,0.1,6675.262954,5267839,10.7
65.6,2.55,490.4181326,97,0,45,8,97,97,0.1,5649.978486,517461,10.6
65.8,2.48,385.325164,96,0,44.2,8,96,96,0.1,4439.23,58721,10.6
65.6,2.35,37.88466056,97,0,43.4,8,97,96,0.1,436.459223,5795,10.5
64.5,2.4,34.23979419,96,0,42.7,8,96,96,0.1,394.467675,4935762,10.5
64.1,2.58,0.358651421,98,59,42,8,98,98,0.1,26.371428,487137,10.4
63.7,2.71,29.27235366,98,48,41.3,8,98,98,0.1,2136.66815,48115,10.4
63.3,2.85,2.19888585,99,0,4.7,8,99,99,0.1,174.51475,4754641,10.3
63.5,2.86,186.1013972,96,1,4,8,98,97,0.1,1453.917166,473398,10.3
63.4,2.88,179.6156482,97,1,39.4,8,66,83,0.1,1283.885977,4655741,10.3
63.3,2.33,130.3784829,96,11,38.7,8,99,98,0.1,967.917468,4612,10.2
64,2.35,106.180706,,9,38.1,9,94,95,0.1,774.4763388,45648,10.2
63.8,2.9,88.2436347,,113,37.5,9,98,97,0.1,643.17518,4516131,0
,0.01,78.28120317,9,0,79.3,0,9,9,0.1,3542.13589,1819,0
62.3,,0,78,478,18.5,93,82,78,3.1,693.8963829,414487,10
61.5,0.01,14.16770158,78,314,18.1,97,82,78,3.2,719.172669,38833338,10
67,0.01,90.76144414,78,7878,17.6,103,82,78,4,662.492293,37553726,10
60,0.01,92.88697859,78,2027,17.2,109,82,78,4.6,647.74741,3636796,10
59.3,10.22,94.49686776,82,3312,16.7,114,82,82,6.8,584.3962137,3593648,10.7
58.4,10.03,116.202964,8,1313,16.3,119,79,8,8,594.9972557,33915133,10.9
57.5,9.63,87.04534954,79,1601,15.9,124,78,79,8.1,647.17732,32771895,10.8
56.3,9.79,72.85023656,71,1319,15.6,130,69,71,8.2,449.6928183,31663896,10.6
55.5,9.65,6.002527685,73,3776,15.2,137,7,73,8.4,41.858631,359487,10.3
54.9,9.81,50.83901418,64,5736,14.8,145,62,64,8.6,336.4593923,2955662,10.6
53.2,10.09,44.52614001,64,22,14.5,155,59,64,8.7,315.788227,2854394,10.9
51.3,9.89,36.60609252,62,141,14.2,164,58,62,8.9,288.236949,27568436,11.6
51,10.16,4.426792406,44,29429,13.9,173,57,59,9.4,237.9995917,2662482,11.5
48.8,10.42,2.690897842,29,49871,13.6,181,57,57,10,24.2423229,2571848,11
47.7,10.57,26.97625217,,48543,13.3,187,56,55,10.8,234.984775,24854892,10.8
46.6,10.47,22.59447461,,42554,13,191,55,52,11.6,257.63369,2439274,9.8
71.3,,0,22,105,61.3,5,51,23,0.2,2124.662666,4515429,15.3
78,8.06,5.663849328,22,0,6.7,5,45,23,0.2,314.658296,45271947,15.2
71,8.44,52.42529588,46,0,6.1,5,72,76,0.2,429.71554,454896,15.2
77,8.44,453.7830847,46,12746,59.6,5,72,76,0.2,3855.42128,455933,15.1
75,8.48,415.1627705,21,1333,59,5,54,5,0.2,3569.75727,45761,14.9
69.8,8.39,375.6835376,48,39,58.5,6,57,52,0.2,2965.142365,45877,14.9
69.2,8.71,324.5491348,66,0,58,6,74,71,0.3,2545.48341,46533,14.9
67.7,9.46,456.4586664,84,48,57.6,6,91,9,0.4,3891.37823,462582,14.9
67.5,8.86,46.19685449,92,1005,57.2,6,98,98,0.7,368.68998,465935,14.8
67.7,7.99,29.38172706,96,42724,56.8,6,99,98,0.8,233.18831,4678775,14.7
67,7.31,217.4345257,97,2392,56.4,6,95,96,0.9,1828.717626,471515,14.5
67.4,6.79,180.3537859,98,146,56.1,6,99,99,1,1367.352433,474516,14.6
67.6,5.92,21.22386354,77,411,55.7,6,99,97,0.9,148.522488,4781295,14.3
67.6,4.89,115.738974,48,7587,55.4,7,99,99,0.9,879.475486,48225,13.9
67.7,4.31,8.897421459,7,16970,55.1,7,99,99,0.8,78.738243,48683865,13.2
67.5,4.49,7.883791474,4,817,54.8,8,99,99,0.7,635.789635,49175848,13.3
77.1,,0,99,347,64.2,1,99,99,0.1,3911.74689,,13.3
76.9,1.91,3862.68271,99,344,62.4,1,99,99,0.1,44449.7435,,13.3
76.7,1.82,377.2009132,98,0,6.5,1,98,98,0.1,4335.64268,,13.3
76.5,1.75,3663.764502,96,132,58.6,1,96,96,0.1,42112.23565,,13.3
76.3,1.73,387.774991,95,0,57.1,1,95,95,0.1,4462.3129,,13.3
76.2,1.69,308.0660742,94,87,55.8,1,94,94,0.1,3549.14832,,13.3
76,1.73,292.4022672,93,0,55.1,1,94,93,0.1,3372.57517,,13.2
75.8,1.86,4003.908598,92,55,54.8,1,94,92,0.1,45758.9554,,13.1
75.6,1.69,3759.457226,92,0,55.1,1,94,92,0.1,42672.61323,,12.9
75.4,1.74,3749.941617,92,0,55.8,1,94,92,0.1,42372.22166,,12.8
75.3,1.79,3427.320332,92,29,56.6,1,94,94,0.1,39439.8197,,12.6
75.1,1.77,2972.448675,92,22,57,1,94,94,0.1,36161.1761,,12.4
74.9,1.74,277.1818332,92,42,56.8,1,94,94,0.1,3323.52318,,12.3
74.7,1.72,2598.842827,92,53,56,1,94,94,0.1,31311.35936,,12.1
74.5,1.67,243.7539129,92,30,55,1,94,94,0.1,3161.52935,,12
74.2,1.64,262.9589578,92,69,54.1,1,94,94,0.1,3371.26869,,11.8
81.2,10.66,0,,91,66.6,4,96,96,0.1,,,
81,10.37,0,,133,66,4,95,95,0.1,,,
87,10.32,0,,1919,65.4,4,95,95,0.1,,,
86,10.42,0,,2092,64.8,4,95,95,0.1,,,
86,10.68,0,,1112,64.2,4,95,95,0.1,,,
82,10.88,0,,443,63.6,4,94,94,0.1,,,
81,10.79,0,,1212,63.1,4,93,93,0.1,,,
79.6,11.47,0,,1445,62.5,4,92,92,0.1,,,
79.5,11.84,0,,1022,61.9,4,92,92,0.1,,,
79.3,11.61,0,,764,61.3,4,92,92,0.1,,,
79,12.05,0,,79,6.7,4,91,91,0.1,,,
78.8,12.22,0,,189,6.1,4,92,92,0.1,,,
78.3,11.85,0,,460,59.5,4,91,91,0.1,,,
78.2,11.44,0,,314,58.8,4,91,91,0.1,,,
78,10.91,0,,73,58.2,4,91,91,0.1,,,
77.8,10.59,0,,104,57.5,5,91,91,0.1,,,
61.8,,0,98,30,23.8,119,96,98,1.4,,,
67,0.01,0,97,88,23.2,121,97,97,1.4,,,
59.7,4.2,0,91,185,22.5,124,91,91,2.1,,,
58.6,3.98,0,92,1668,21.9,126,9,92,2.4,,,
58.3,4.04,0,9,1622,21.3,128,88,9,3.1,,,
57.5,4.19,0,91,167,2.7,131,94,91,4.6,,,
56.9,3.97,0,85,1574,2.2,135,88,85,6.4,,,
56.2,3.44,0,86,3413,19.6,138,89,86,7.4,,,
54.5,4.4,0,83,7726,19.1,141,88,83,8.5,,,
53.1,4.07,0,9,2362,18.6,145,91,9,9.4,,,
52.2,3.94,0,9,23,18.1,149,91,9,10,,,
51.5,3.81,0,95,1419,17.7,154,95,95,10.8,,,
58,2.34,0,95,1673,17.2,160,97,95,11.5,,,
52,3.37,0,89,5131,16.8,166,91,89,12.1,,,
49.6,4.09,0,,11847,16.4,173,65,87,12.5,,,
49.2,3.89,0,,14649,16,181,64,79,12.8,,,
79.3,,0,92,188,69.6,26,93,95,0.1,,,
79.1,8.82,0,92,667,69.1,27,93,95,0.1,,,
78.9,8.82,0,91,187,68.6,27,93,94,0.1,,,
78.8,8.82,0,9,55,68,28,93,94,0.1,,,
78.7,8.67,0,91,220,67.5,29,94,96,0.1,,,
78.7,8.55,0,92,63,66.9,30,93,95,0.1,,,
78.5,8.71,0,92,71,66.3,31,93,95,0.1,,,
78.2,8.74,0,94,140,65.7,31,94,96,0.1,,,
78.1,8.74,0,93,43,65.1,32,93,96,0.1,,,
77.8,8.63,0,93,55,64.4,33,93,96,0.1,,,
77.5,8.52,0,93,66,63.8,33,92,96,0.1,,,
77.5,8.48,0,92,37,63.1,33,92,96,0.1,,,
77.2,8.4,0,92,56,62.4,33,91,96,0.1,,,
77,8.33,0,88,41,61.7,33,9,94,0.1,,,
76.9,8.25,0,89,116,6.9,33,89,94,0.1,,,
76.8,8.21,0,9,85,6.1,33,9,94,0.1,,,
77,,0,95,0,64,0,95,95,0.1,15524.84247,3431552,15.5
76.8,6.03,463.6397821,95,0,63.4,0,95,95,0.1,16737.89827,3419546,15.5
76.8,5.82,482.8039445,94,0,62.9,0,94,94,0.1,16881.2568,3485,15.5
76.5,5.77,339.7190493,95,0,62.3,0,95,95,0.1,1592.6819,3396777,15.5
77,5.97,417.9117441,95,0,61.8,1,95,95,0.1,14166.4998,3385624,15.5
76.3,6.21,2331.532804,95,0,61.2,1,95,95,0.1,11938.212,3374415,15.6
76.6,6.67,1871.736563,95,0,6.7,1,95,95,0.1,9415.17386,3362755,15.5
76.4,6.76,24.73142261,94,0,6.1,1,94,94,0.1,962.312164,335824,15.7
75.4,6.67,14.47305874,94,0,59.5,1,94,94,0.1,79.69746,3339741,15.3
76.2,6.58,1712.225506,95,0,58.9,1,95,95,0.1,5877.87678,333143,15.2
75.7,6.35,152.5448405,96,0,58.3,1,96,96,0.1,522.951116,3325612,15.5
75.4,5.66,882.356362,94,0,57.7,1,95,94,0.1,4117.38853,332496,15.5
75.4,5.11,160.8400141,91,0,57,1,91,91,0.1,3622.52284,3325637,15
75.4,5.86,27.46880965,95,0,56.3,1,93,95,0.1,488.768855,3327773,14.7
75.2,6.48,421.4804282,94,0,55.7,1,94,94,0.1,6281.37747,332713,14.2
75.1,6.65,645.9583816,92,0,55,1,92,9,0.1,6871.897677,3321245,14
69.4,,0,99,22,44.7,17,99,99,0.1,2137.576852,312989,12.1
69.2,0.01,0.442802404,99,8,43.9,18,99,99,0.1,25.448414,37577,12.1
69.1,0.01,19.1624696,99,0,43,19,99,99,0.1,197.551233,32432,12
68.8,0.01,16.71406295,99,0,42.2,21,99,99,0.1,174.468298,297745,12
68.5,2.83,140.6905284,99,476,41.4,22,99,99,0.1,1564.966945,293394,12
68.3,2.73,119.4571154,99,117,4.7,23,99,99,0.2,1377.8214,285624,11.9
68,2.56,92.81479759,98,0,4,24,99,98,0.2,1213.265328,277674,11.8
67.9,2.36,13.89021225,91,2,39.3,25,98,98,0.3,182.28625,27328,11.9
67.8,2.15,9.290983645,99,863,38.7,26,98,96,0.3,83.476942,26868,11.8
67.6,1.96,77.27092119,98,823,38.1,27,94,96,0.4,654.2838373,2648825,11.8
67.3,1.78,40.13342094,99,737,37.5,28,99,99,0.3,546.776852,26167,11.7
67.8,1.59,34.41887163,99,75,37,29,99,99,0.3,465.1198869,2586435,11.6
67.2,1.54,28.52135777,99,85,36.4,30,99,98,0.3,396.129969,2556765,11.3
67.1,1.47,24.99438738,62,25,35.9,32,99,99,0.2,383.3494997,2527185,11
67.4,1.53,43.66385568,,22,35.3,34,99,99,0.2,456.734892,2496445,10.7
67.1,1.6,48.50941741,,80,34.8,36,99,99,0.1,558.221144,24654,10.6
72,,0,64,39,53.3,0,65,64,0.1,285.83414,26463,10.8
71.7,0.01,564.8167043,64,10,52.5,0,65,64,0.1,3148.36513,25885,10.8
71.6,0.01,447.545645,64,0,51.7,0,65,64,0.1,3167.34356,253142,10.8
71.4,0.01,427.9885222,64,0,5.8,0,65,64,0.1,3158.58688,247485,10.8
71.2,0.85,457.9731742,63,0,49.9,0,65,65,0.1,3275.91684,241871,10.8
71,0.91,471.8626525,62,0,49.1,0,66,65,0.1,2965.82434,236295,10.8
78,0.83,361.0940984,62,0,48.2,0,66,66,0.1,2643.441423,23785,10.7
